id,date,latitude,longitude,place_desc,title,description,source,links,filters
,2022-12-10,48.80691542,38.15238099,Донецька,Виїмка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,48.47038267,38.1420575,Донецька,Семигір’я,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,48.42333525,38.10335038,Донецька,Травневе,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,48.59184785,38.13402007,Донецька,Покровське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,48.66773796,38.13360539,Донецька,Нова Кам’янка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,48.72196705,38.1396609,Донецька,Яковлівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,48.81593248,38.20061251,Донецька,Івано-Дар’ївка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,48.15037,37.72481,Донецька,Авдіївка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,48.46285275,38.20232292,Вуглегірська ТЕС - Донецька,Луганське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,48.19941146,37.52140285,Донецька,Новоселівка Перша,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,48.01970666,37.48745734,Донецька,Красногорівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.94729858,37.48710563,Донецька,Мар’їнка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.77910634,37.24354841,Донецька,Вугледар,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.85085388,36.82495532,Донецька,Велика Новосілка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.8399013,37.12088939,Донецька,Новоукраїнка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.83981706,36.810903,Донецька,Времівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.73962965,36.5272033,Запорізька,Ольгівське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.82424423,36.56383089,Запорізька,Темирівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.52661229,35.98219138,Запорізька,Білогір’я,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.67531067,36.46944082,Запорізька,Малинівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.53280178,35.35853528,Запорізька,Кам’янське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.55477689,35.69649261,Запорізька,Новоандріївка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,48.05882157,37.57729762,Донецька,Невельське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.56558351,35.76655552,Запорізька,Оріхів,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,46.73305405,31.965258,Миколаївська,Лимани,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,46.80266,32.27071,Херсонська,Посад-Покровське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,46.7780981,32.1782892,Миколаївська,Степова Долина,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,46.73777518,31.87879643,Миколаївська,Прибузьке,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,46.61991878,32.10150426,Херсонська,Олександрівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,46.8958074,32.28566912,Миколаївська,Зоря,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,46.88180678,32.20909001,Миколаївська,Котляреве,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,46.88951108,32.37373218,Миколаївська,Любомирівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,46.96263766,32.35114144,Миколаївська,Новомиколаївка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,46.81167143,32.30921489,Миколаївська,Мирне,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.00042214,32.45738415,Миколаївська,Киселівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.03097425,32.54725835,Миколаївська,Благодатне,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.14270544,32.75837455,Миколаївська,Кобзарці,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.16635697,32.9298947,Миколаївська,Яковлівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.29892149,32.83140803,Миколаївська,Березнегувате,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.21006,33.11531,Миколаївська,Білла Криниця,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,46.94523625,33.92651075,Миколаївська,Ольгине,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.52319879,33.51693088,Херсонська,Князівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,46.74847266,33.02049606,Херсонська,Іванівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.0781608,33.52371716,Херсонська,Червоний Яр,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,47.63879063,35.70944198,Запорізька,Таврійське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,49.24432626,36.90701328,Харківська,Протопопівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,50.25068595,36.17721193,Харківська,Прудянка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,50.32873933,36.0497067,Харківська,Світличне,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,48.73700913,36.32692783,Харківська,Микільське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,50.16465533,36.80476906,Харківська,Рубіжне,,TEXTY,['https://www.pravda.com.ua/news/2022/07/14/7358155/'],[]
,2022-12-10,48.43736,34.9822,Дніпропетровська,Дніпро,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358395/'],[]
,2022-12-10,46.17952,30.35107,Одеська,Одеська область,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358358/'],[]
,2022-12-10,49.98730484,36.19216703,Холодногірський р-н - школа - Харківська,Харків,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358274/'],[]
,2022-12-10,49.94821644,36.36941964,Індустріальний р-н - школа - Харківська,Харків,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358274/'],[]
,2022-12-10,49.76838,36.81164,Харківська,Коробочкіно,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358274/'],[]
,2022-12-10,46.96511,32.08291,Миколаївська,Миколаїв,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358216/'],[]
,2022-12-10,46.98682549,32.00050977,Миколаївська,Миколаїв,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358216/'],[]
,2022-12-10,48.30459,35.50947,школа - Дніпропетровська,Синельникове,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358215/'],[]
,2022-12-10,49.74286883,36.67459518,Харківська,Стара Гнилиця,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2022-12-10,50.14583551,36.27042891,Харківська,Руська Лозова,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2022-12-10,50.1122825,36.69901179,Харківська,Українка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2022-12-10,50.14056628,36.39787169,Харківська,Руські Тишки,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2022-12-10,50.11140242,36.65321881,Харківська,Перемога,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2022-12-10,48.73811295,36.32652013,Харківська,Микільське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2022-12-10,50.224504,36.15220794,Харківська,Слатине,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2022-12-10,50.28070227,35.95970874,Харківська,Золочів,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2022-12-10,49.45087105,36.74409516,Харківська,Криничне,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2022-12-10,49.32758,36.92831,Харківська,Чепіль,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2022-12-10,49.39728581,36.52233741,Харківська,Новомиколаївка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,48.97651,37.16577,Харківська,Нова Дмитрівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,48.99213401,37.25007899,Харківська,Дібровне,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,49.01788662,37.50220134,Донецька,Богородичне,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,49.03535375,37.04065688,Харківська,Карнаухівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,50.13540865,36.78633944,Харківська,Верхній Салтів,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,48.85943,38.21811,Донецька,Верхньокам’янське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,48.81454777,38.19726511,Донецька,Івано-Даріївка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,48.72661735,37.56010591,Донецька,Краматорськ,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,48.7604105,38.24175365,Донецька,Берестове,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,48.73157,38.20006,Донецька,Білогорівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,48.64393,38.12538,Донецька,Покровське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,48.67585,38.07649,Донецька,Соледар,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,48.66121,38.16243,Донецька,Нова Камʼянка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,47.86874089,37.44630301,Донецька,Парасковіївка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,48.61474636,37.99889309,Донецька,Бахмут,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,48.5502252,38.062543,Донецька,Весела Долина,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,48.3254801,37.84610503,Донецька,Нью-Йорк,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,48.73496509,38.21241544,Донецька,Білогорівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,48.62776523,37.97786412,Донецька,Ягідне,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,48.60214755,37.98533184,Донецька,Бахмут,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,48.12459,37.72311,Донецька,Авдіївка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,48.19946867,37.52453567,Донецька,Новоселівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,47.85485102,37.47353858,Донецька,Новомихайлівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,47.75651835,37.20327215,Донецька,Павлівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,47.75379,37.06992,Донецька,Пречистівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,47.81039749,36.61923007,Донецька,Новопіль,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,47.47209053,35.59498256,Запорізька,Мирне,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,47.5486799,35.54436039,Запорізька,Малі Щербаки,,TEXTY,['https://www.pravda.com.ua/news/2022/07/15/7358339/'],[]
,2023-01-11,48.60256618,38.14597813,Донецька,Покровськ,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358509/'],[]
,2023-01-11,46.44359757,30.6588206,Малиновський р-н - Одеська,Одеса,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358483/'],[]
,2023-01-11,47.59416062,34.34940914,Дніпропетровська,Нікополь,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358443/'],[]
,2023-01-11,49.83056858,36.66098158,Харківська,Чугуїв,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358431/'],[]
,2023-01-11,48.87427947,38.08160055,Донецька,Сіверськ,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,48.86248866,38.19017554,Донецька,Верхньокам’янське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,48.71123048,36.90393907,Донецька,Олександрівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,48.77533513,37.89652536,Донецька,Никифорівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,48.93590363,37.69313804,Донецька,Донецьке,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,48.80960064,38.25074311,Донецька,Спірне,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,48.42632551,38.0922353,Донецька,Травневе,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,48.62408293,38.13848327,Донецька,Покровське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,48.70099396,38.06740403,Донецька,Соледар,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,48.32764866,37.82344573,Донецька,Нью-Йорк,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,48.4761845,38.0875539,Донецька,Кодема,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,48.32525183,37.86206954,Донецька,Нью-Йорк,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,48.7527,38.25571,Донецька,Берестове,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,48.68875666,38.09006333,Донецька,Соледар,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,48.81377062,38.19973275,Донецька,Івано-Дар’ївка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,48.16301102,37.22999366,Донецька,Григорівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,48.43511454,38.17758954,Донецька,Новолуганське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,48.46634216,38.16394433,Донецька,Семигір’я,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,48.46301928,38.19736505,Вуглегірська ТЕС - Донецька,Луганське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,49.98353358,36.35998101,Харківська,Харків,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,49.24687571,36.90937362,Харківська,Протопопівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,50.24980781,36.18227594,Харківська,Прудянка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,50.23364654,36.23693373,Харківська,Дементіївка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,50.32873933,36.04957795,Харківська,Світличне,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,47.77717,37.31849,Донецька,Микільське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,50.12063692,36.37876463,Харківська,Черкаські Тишки,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,50.07458356,36.7910499,Харківська,Старий Салтів,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-01-11,50.16438042,36.81901696,Харківська,Рубіжне,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-02-11,49.78252777,36.81342251,Харківська,Коробочкине,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2023-02-11,48.99783563,37.43347381,Донецька,Долина,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,49.63118931,36.90196025,Харківська,Іванівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,48.91556956,36.99126517,Харківська,Барвінкове,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,49.02247403,37.50263049,Донецька,Богородичне,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,49.10185396,36.99755726,Харківська,Велика Комишуваха,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,48.88041798,37.37209607,Донецька,Новомиколаївка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,48.55044257,37.67004802,Донецька,Костянтинівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,49.6231806,36.75064823,Харківська,Мосьпанове,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,49.01698598,37.49842479,Донецька,Богородичне,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,48.24855509,37.79635746,Донецька,Новобахмутівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,47.85548455,37.46289558,Донецька,Новомихайлівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,47.73319305,37.37683532,Донецька,Володимирівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,47.54149358,35.378448,Запорізька,Кам’янське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,47.79254,37.2593,Донецька,Вугледар,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,48.0582479,37.5780701,Донецька,Невельське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,47.83820396,36.81339209,Донецька,Времівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,47.52667025,35.98888618,Запорізька,Білогір’я,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,47.65330671,36.27099707,Запорізька,Гуляйполе,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,47.64821742,36.15389875,Запорізька,Залізничне,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,47.73827319,36.52548668,Запорізька,Ольгівське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,47.54943302,35.54230045,Запорізька,Малі Щербаки,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,48.14062483,37.64147751,Донецька,Тоненьке,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,47.78541067,37.06769556,Донецька,Пречистівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,47.80953284,36.62193374,Донецька,Новопіль,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,47.83963645,36.68324443,Донецька,Новосілка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,48.13506064,37.76495157,Донецька,Авдіївка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,51.65988648,34.02922547,Сумська,Заруцьке,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,51.6212856,34.14686284,Сумська,Старикове,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,51.68122324,34.06262209,Сумська,Будівельне,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,47.48436682,33.57587494,Херсонська,Потьомкине,,TEXTY,['https://www.pravda.com.ua/news/2022/07/16/7358500/'],[]
,2022-03-11,47.44389,35.49835,Запорізька,Запорізька область,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358611/'],[]
,2022-03-11,47.61243,35.61004,Запорізька,Запорізька область,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358611/'],[]
,2022-03-11,47.44611,35.77938,Запорізька,Запорізька область,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358611/'],[]
,2022-03-11,50.43198396,35.49354879,Сумська,Великописарівська громада,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358588/'],[]
,2022-03-11,50.79448539,35.28314638,Сумська,Краснопільська громада,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358588/'],[]
,2022-03-11,51.09231836,34.77415212,Сумська,Хотінська громада,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358588/'],[]
,2022-03-11,51.1664451,34.26641067,Сумська,Білопільська громада,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358588/'],[]
,2022-03-11,51.5817724,34.12456076,Сумська,Шалигінська громада,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358588/'],[]
,2022-03-11,51.36418784,33.9342383,Сумська,Новослобідська громада,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358588/'],[]
,2022-03-11,51.79972336,34.09710744,Сумська,Есманська громада,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358588/'],[]
,2022-03-11,52.19589169,34.0347479,Сумська,Середино-Будська громада,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358588/'],[]
,2022-03-11,51.83771511,31.94038244,Чернігівська,Сновська громада,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358588/'],[]
,2022-03-11,46.93313176,32.04782646,Миколаївська,Миколаїв,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358578/'],[]
,2022-03-11,49.06705143,32.71229754,Черкаська,Чигиринська громада,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358561/'],[]
,2022-03-11,48.39393976,37.85270244,Житлові будинка - Донецька,Торецьк,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358551/'],[]
,2022-03-11,48.37228069,37.89099052,дитсадок - Донецька,Залізне,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358551/'],[]
,2022-03-11,48.51049218,37.69711465,медичний коледж - Донецька,Костянтинівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358551/'],[]
,2022-03-11,48.69743918,38.06121636,центрі дитячої та юнацької творчості - Донецька,Соледар,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358551/'],[]
,2022-03-11,48.93518475,37.69255868,Донецька,Донецьке,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358635/'],[]
,2022-03-11,48.8604794,38.1960626,Донецька,Верхньокам’янське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358635/'],[]
,2022-03-11,48.80719,38.07474,Донецька,Званівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358635/'],[]
,2022-03-11,48.8044651,38.1511216,Донецька,Виїмка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358635/'],[]
,2022-03-11,48.8139182,38.200419,Донецька,Івано-Дар’ївка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358635/'],[]
,2022-03-11,48.16261026,37.23102363,Донецька,Григорівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358635/'],[]
,2022-03-11,48.76485186,38.25261124,Донецька,Берестове,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358635/'],[]
,2022-04-11,48.74675692,38.15326366,Донецька,Веселе,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358635/'],[]
,2022-04-11,48.6652924,38.018609,Донецька,Красна Гора,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358635/'],[]
,2022-04-11,48.51657288,38.1254091,Донецька,Вершина,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358635/'],[]
,2022-04-11,48.4229661,38.171943,Донецька,Новолуганське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358635/'],[]
,2022-04-11,48.42531,38.1023092,Донецька,Травневе,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358635/'],[]
,2022-04-11,48.43710761,38.17398465,Донецька,Новолуганське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358635/'],[]
,2022-04-11,48.62580466,38.14686462,Донецька,Покровське,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358635/'],[]
,2022-04-11,48.75797748,38.24089535,Донецька,Берестове,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358635/'],[]
,2022-04-11,48.73323848,38.21692155,Донецька,Білогорівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358635/'],[]
,2022-04-11,48.713671,38.14790064,Донецька,Яковлівка,,TEXTY,['https://www.pravda.com.ua/news/2022/07/17/7358635/'],[]
